"NPI","Resource ID","Name","References List"
"aullrich19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9997355208","Aron Ullrich, M.D."
"wjones19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9998468700","Wilmer Jones, MD"
"amann19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9997355232","Amos Mann, M.D."
"avillareal19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9997056225","Alicia Villareal, MD,MPH,FACS"
"ecalderón19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9990288539","Ester Calderón, MD"
"jbarrientos19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9991690014","Jorge Luis Barrientos, L.I.C.S.W."
"emccullough19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9996244167","Ezekiel McCullough, MD"
"gdooley19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9999470456","Gilberto Dooley, M.D."
"srogahn19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9991092776","Solomon Rogahn, M.D."
"bheathcote19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9994328912","Brandon Heathcote, CRNA"
"larriaga19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9993319848","Lucia Arriaga, DPT"
"rpuente19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9995630418","Roberto Puente, ED.D."
"kgreenholt19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9997157211","Karla Greenholt, MSPT"
"mtovar19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9990883568","Micaela Tovar, NP"
"ebednar19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9990082662","Elton Bednar, MD"
"cwisozk19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9994325090","Cecile Wisozk, M.D."
"nstoltenberg19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9994025606","Napoleon Stoltenberg, MD"
"mpacocha19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9997550234","Miki Pacocha, P.A."
"gbayer19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9998461333","Gregg Bayer, M.D."
"efritsch19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9997153376","Ezekiel Fritsch, MD, MPH"
"vdibbert19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9999177306","Vaughn Dibbert, MD"
"tschultz19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9992800832","Tyler Schultz, M.D."
"jflores19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9996541045","Juan Flores, M.D."
"lberge19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9993719924","Lorenzo Berge, MD"
"fschumm19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9993813536","Fleta Schumm, M.D."
"jcadena19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9990284702","José María Cadena, MD"
"syost19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9992600144","Shirley Yost, M.D."
"tjast19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9993517025","Theresa Jast, C.N.M."
"erunolfsson19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9995436208","Edgardo Runolfsson, M.D."
"ulowe19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9994226382","Ulysses Lowe, M.D."
"jpedroza19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9999177496","José María Pedroza, M.D."
"jtreutel19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9991792230","James Treutel, PA"
"arivero19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9997852775","Antonio Rivero, P.T."
"efajardo19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9999178460","Eduardo Fajardo, M.D."
"agurule19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9992305997","Ana María Gurule, MD"
"rgálvez19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9996549584","Ramiro Gálvez, DO"
"twitting19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9991890835","Terrence Witting, M.D."
"bblick19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9995934070","Bunny Blick, CRNP"
"lmota19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9998369389","Lola Mota, MD"
"dheller19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9993618995","Dana Heller, M.D."
"vmuñoz19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9997458737","Víctor Muñoz, DPM"
"iespinosa19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9998368480","Ignacio Espinosa, MD"
"ajones19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9997854227","Angeline Jones, MD"
"mgarrido19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9996840202","Maricarmen Garrido, LICSW"
"mgollum19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9996641215","Mariano Gollum, DMD"
"mfuentes19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9998763310","María Fuentes, MD"
"aparker19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9993810094","Andreas Parker, MD"
"dwolff19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9990082787","Danial Wolff, M.D."
"vgalarza19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9995439681","Verónica Galarza, RPH, MSF"
"mruecker19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9990884517","Merissa Ruecker, MD"
"amateo19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9990284637","Armando Mateo, DMD"
"sduarte19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9996249158","Sergio Duarte, OD"
"lreichert19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9999870674","Laurence Reichert, MD"
"abuckridge19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9992608956","Andre Buckridge, MD"
"mwalsh19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9999672347","Margarite Walsh, CRNA"
"mdickens19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9998469021","Meg Dickens, MD"
"rauer19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9996749313","Ronnie Auer, DMD"
"etowne19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9996742854","Erin Towne, OD"
"pgorczany19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9990986500","Pedro Gorczany, MD"
"arice19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9992202023","Antione Rice, DMD"
"fmarks19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9993116595","Fabian Marks, PHARMD"
"ho'reilly19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9997559706","Harvey O'Reilly, D.O."
"ráguilar19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9994020201","Rodrigo Águilar, MD"
"rdibbert19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9992401703","Ronald Dibbert, O.D"
"aharber19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9995430912","Ayako Harber, MD"
"jturner19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9999274911","Joshua Turner, M.D."
"ccorwin19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9997652137","Cristobal Corwin, M.D."
"emcglynn19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9994822428","Earl McGlynn, OD"
"estokes19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9998560488","Earl Stokes, MD"
"adicki19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9995933619","Avery Dicki, PH.D."
"twalker19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9996941685","Tommye Walker, D.C."
"mulloa19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9994824986","María Ulloa, M.D."
"evéliz19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9992006667","Enrique Véliz, DO"
"kcorwin19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9996145705","Kristel Corwin, LICSW"
"kkling19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9991893359","Kris Kling, PA"
"gdicki19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9991191923","Gayle Dicki, O.D."
"zsmitham19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9993014487","Zachary Smitham, MD"
"imraz19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9997055953","Isadora Mraz, MD"
"bzulauf19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9992507242","Brock Zulauf, M.D."
"pstokes19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9995234517","Particia Stokes, PA-C"
"scrooks19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9994621617","Shelly Crooks, PT"
"edoyle19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9994622813","Earlie Doyle, FNP-BC"
"vdicki19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9995530701","Victor Dicki, M.D."
"ykuhlman19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9996542191","Yong Kuhlman, M.D."
"akirlin19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9996449894","Andres Kirlin, DDS"
"tacosta19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9991092107","Timoteo Acosta, M.D."
"sruecker19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9993616148","Santo Ruecker, M.D."
"cdickinson19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9999272717","Cary Dickinson, M.D."
"yllamas19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9994825959","Yolanda Llamas, M.D."
"mcollins19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9991193101","Minh Collins, M.D."
"cdouglas19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9995037070","Caterina Douglas, LICSW"
"lmitchell19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9992103207","Lessie Mitchell, D.C."
"rkshlerin19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9994722926","Reynalda Kshlerin, PHARM. D."
"bdooley19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9998764342","Babette Dooley, O.D."
"cveum19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9996949407","Carly Veum, ANP"
"kharris19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9995136011","Kirk Harris, M.D."
"eestévez19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9999673428","Eduardo Estévez, O.D."
"shoeger19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9990085376","Sydney Hoeger, M.D."
"adooley19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9991494825","Abel Dooley, MD"
"dlarson19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9991490708","Deon Larson, NP"
"dolivas19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9994428512","Dorotea Olivas, D.C."
"hziemann19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9992005511","Hosea Ziemann, DPM"
"jmcdermott19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9990787752","Jonathon McDermott, M.D."
"rhaag19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9993015609","Rubin Haag, MD"
"jpacocha19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9993217862","Julius Pacocha, M.D."
"iportillo19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9994424123","Inés Portillo, M.D."
"crogahn19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9991994635","Cyril Rogahn, MD, PHD"
"xpaucek19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9993511994","Xavier Paucek, M.D."
"rcartwright19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9993212145","Robbi Cartwright, MSW"
"mulloa19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9997258363","Marisol Ulloa, MD"
"mcorkery19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9994323251","Mai Corkery, M.D."
"gpantoja19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9991890165","Gonzalo Pantoja, MD"
"dauer19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9991197748","Dallas Auer, MD"
"wwaters19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9996844212","Winnie Waters, MD"
"jmurray19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9997456723","Junior Murray, D.M.D."
"jrogahn19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9990285279","Judson Rogahn, DMD"
"bwilderman19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9991793766","Billi Wilderman, MD"
"msatterfield19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9993919125","Mervin Satterfield, M.D."
"whagenes19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9992103298","Wilbur Hagenes, M.D."
"krau19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9995439822","Kandi Rau, MD"
"sfadel19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9990681627","Sharri Fadel, MD"
"dvonrueden19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9990486047","Darrin VonRueden, M.D."
"lklocko19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9993510822","Lucy Klocko, MD"
"barteaga19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9997358319","Blanca Arteaga, CRNA"
"bkuhic19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9998267404","Brian Kuhic, M.D."
"cpuente19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9999773689","Carlos Puente, MD"
"meichmann19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9997459321","Marquis Eichmann, M.D."
"cdoyle19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9990186693","Christian Doyle, M.D."
"skuphal19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9990882453","Sari Kuphal, D.C."
"nhayes19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9998464881","Norah Hayes, MD"
"fhegmann19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9994823061","Faviola Hegmann, MD"
"jmacgyver19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9997652483","Johnny MacGyver, PHD"
"rsenger19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9992000249","Robbie Senger, DPM"
"jvázquez19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9997651345","José María Vázquez, M.D."
"ehayes19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9999175466","Eve Hayes, M.D."
"tbreitenberg19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9999273970","Terrence Breitenberg, M.D."
"sklocko19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9996743399","Solomon Klocko, MD"
"ncummings19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9996742359","Nan Cummings, M.D."
"tprado19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9991798138","Tomás Prado, M.D., M.P.H"
"rauer19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9998661540","Rory Auer, MD"
"jauer19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9990485015","Jeromy Auer, DMD,MS"
"jkuvalis19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9991692887","Jeremy Kuvalis, M.D."
"mlubowitz19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9994025184","Micheal Lubowitz, M.D."
"pullrich19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9995339248","Patti Ullrich, M.D."
"ishanahan19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9998162821","Isidro Shanahan, M.D."
"mbechtelar19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9994329134","Mason Bechtelar, MD"
"scummings19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9994823152","Stephanie Cummings, PT"
"gjohns19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9999771444","Georgie Johns, N.P."
"fsimonis19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9995238229","Felix Simonis, MD"
"arunte19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9993217094","Anderson Runte, PHARMD, MS"
"cbahringer19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9998162847","Christin Bahringer, O.D."
"vgaona19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9999575906","Verónica Gaona, M.S. CCC-SLP"
"lturcotte19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9998460541","Levi Turcotte, MD"
"fschuster19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9995030554","Federico Schuster, M.D."
"jalva19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9993215833","Jorge Luis Alva, M.D."
"acastañeda19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9992803950","Alejandro Castañeda, M.D."
"gkerluke19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9993710840","Gustavo Kerluke, MD., MS."
"dposada19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9992903725","Diana Posada, NP"
"rgulgowski19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9997252770","Rufus Gulgowski, M.D."
"jorn19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9990388799","Jerry Orn, M.D."
"gcoronado19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9996243698","Germán Coronado, MD"
"asarabia19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9997258470","Arturo Sarabia, M.D."
"pcarrera19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9999477402","Patricia Carrera, LICSW"
"dbechtelar19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9999974656","Desmond Bechtelar, M.D."
"cjones19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9991596247","Christia Jones, PA-C"
"ewilderman19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9992408765","Elnora Wilderman, MD"
"owisoky19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9998062858","Octavio Wisoky, D.O."
"jhenríquez19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9993611024","José Eduardo Henríquez, M.D."
"ebradtke19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9998162938","Elizbeth Bradtke, R.D."
"ecarroll19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9992700728","Efren Carroll, MD"
"mcrespo19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9996348395","Marta Crespo, N.P."
"gmontez19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9995930615","Gerardo Montez, RN, MS, C-FNP"
"ckoepp19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9999176662","Charolette Koepp, M.D."
"ilittle19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9993319970","Issac Little, P.T."
"eybarra19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9999277674","Ernesto Ybarra, M.D."
"lflatley19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9997859762","Lilliam Flatley, MD"
"rtorp19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9990384046","Rebeca Torp, MD"
"ystroman19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9995238260","Yuri Stroman, M.D."
"ddenesik19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9997550408","Donnell Denesik, M.D."
"arunolfsson19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9994627481","Adelaida Runolfsson, MD"
"gsmith19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9994425476","Gabriel Smith, D.C."
"mwalter19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9999275348","Melissia Walter, M.D."
"qauer19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9999479622","Quincy Auer, MD"
"bkutch19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9994829423","Burton Kutch, M.D."
"mbradtke19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9999873561","Meridith Bradtke, C.R.N.A."
"jrodríquez19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9990680488","Jorge Rodríquez, MD"
"evaca19640619","PractitionerRole/vhdir-ma-gic-ppo-practitionerrole-9992607305","Eduardo Vaca, D.M.D."
